mean_score,std dev score, max_features, min_samples_split, criterion, max_depth, min_samples_leaf
0.936101453564,0.00617433989668,None,512,gini,11,2
0.935267676587,0.00237561870713,None,1024,gini,11,2
0.919232676764,0.00225618394116,None,2048,gini,11,2
0.899403256865,0.0109850276182,None,4096,gini,11,2
0.854353142102,0.00241718844321,None,8192,gini,11,2
0.854145654846,0.00201147080584,None,16384,gini,11,2
0.968079148924,0.00184369032929,None,2,gini,11,16
0.968037719322,0.0018332182372,None,16,gini,11,16
0.966263841315,5.85169314882e-05,None,64,gini,11,16
0.935841228824,0.00633034057632,None,512,gini,11,16
0.935117852693,0.0024157925643,None,1024,gini,11,16
0.919085619678,0.00229665260598,None,2048,gini,11,16
0.899362095901,0.0110194568413,None,4096,gini,11,16
0.854302315418,0.00248855807333,None,8192,gini,11,16
0.854145654846,0.00201147080584,None,16384,gini,11,16
0.954105676006,0.00155414778388,None,2,gini,11,64
0.954105676006,0.00155414778388,None,16,gini,11,64
0.954105676006,0.00155414778388,None,64,gini,11,64
0.934964737958,0.00604515070175,None,512,gini,11,64
0.935143546731,0.00255767892858,None,1024,gini,11,64
0.91907934013,0.00241408426264,None,2048,gini,11,64
0.898785513153,0.0110700559823,None,4096,gini,11,64
0.853702638485,0.00262120923137,None,8192,gini,11,64
0.854145654846,0.00201147080584,None,16384,gini,11,64
0.918991741422,0.00614046128251,None,2,gini,11,512
0.918991741422,0.00614046128251,None,16,gini,11,512
0.918991741422,0.00614046128251,None,64,gini,11,512
0.918991741422,0.00614046128251,None,512,gini,11,512
0.918991741422,0.00614046128251,None,1024,gini,11,512
0.905988470932,0.00279105305563,None,2048,gini,11,512
0.899225965863,0.0104494354668,None,4096,gini,11,512
0.854145654846,0.00201147080584,None,8192,gini,11,512
0.854145654846,0.00201147080584,None,16384,gini,11,512
0.926707418508,0.00188741674438,None,2,gini,11,1024
0.926707418508,0.00188741674438,None,16,gini,11,1024
0.926707418508,0.00188741674438,None,64,gini,11,1024
0.926707418508,0.00188741674438,None,512,gini,11,1024
0.926707418508,0.00188741674438,None,1024,gini,11,1024
0.926707418508,0.00188741674438,None,2048,gini,11,1024
0.89291003534,0.0106470858317,None,4096,gini,11,1024
0.854145654846,0.00201147080584,None,8192,gini,11,1024
0.854145654846,0.00201147080584,None,16384,gini,11,1024
0.861843963076,0.0121708828755,None,2,gini,11,2048
0.861843963076,0.0121708828755,None,16,gini,11,2048
0.861843963076,0.0121708828755,None,64,gini,11,2048
0.861843963076,0.0121708828755,None,512,gini,11,2048
0.861843963076,0.0121708828755,None,1024,gini,11,2048
0.861843963076,0.0121708828755,None,2048,gini,11,2048
0.861843963076,0.0121708828755,None,4096,gini,11,2048
0.854145654846,0.00201147080584,None,8192,gini,11,2048
0.854145654846,0.00201147080584,None,16384,gini,11,2048
0.854145654846,0.00201147080584,None,2,gini,11,4096
0.854145654846,0.00201147080584,None,16,gini,11,4096
0.854145654846,0.00201147080584,None,64,gini,11,4096
0.854145654846,0.00201147080584,None,512,gini,11,4096
0.854145654846,0.00201147080584,None,1024,gini,11,4096
0.854145654846,0.00201147080584,None,2048,gini,11,4096
0.854145654846,0.00201147080584,None,4096,gini,11,4096
0.854145654846,0.00201147080584,None,8192,gini,11,4096
0.854145654846,0.00201147080584,None,16384,gini,11,4096
0.854145654846,0.00201147080584,None,2,gini,11,8192
0.854145654846,0.00201147080584,None,16,gini,11,8192
0.854145654846,0.00201147080584,None,64,gini,11,8192
0.854145654846,0.00201147080584,None,512,gini,11,8192
0.854145654846,0.00201147080584,None,1024,gini,11,8192
0.854145654846,0.00201147080584,None,2048,gini,11,8192
0.854145654846,0.00201147080584,None,4096,gini,11,8192
0.854145654846,0.00201147080584,None,8192,gini,11,8192
0.854145654846,0.00201147080584,None,16384,gini,11,8192
0.847312460823,0.00835717451844,None,2,gini,11,16384
0.847312460823,0.00835717451844,None,16,gini,11,16384
0.847312460823,0.00835717451844,None,64,gini,11,16384
0.847312460823,0.00835717451844,None,512,gini,11,16384
0.847312460823,0.00835717451844,None,1024,gini,11,16384
0.847312460823,0.00835717451844,None,2048,gini,11,16384
0.847312460823,0.00835717451844,None,4096,gini,11,16384
0.847312460823,0.00835717451844,None,8192,gini,11,16384
0.847312460823,0.00835717451844,None,16384,gini,11,16384
0.954598344527,0.00353249439385,sqrt,2,gini,11,2
0.953401280623,0.00529286167109,sqrt,16,gini,11,2
0.948392653164,0.00334075106298,sqrt,64,gini,11,2
0.912950291785,0.00882662294098,sqrt,512,gini,11,2
0.9008869342,0.0108245670686,sqrt,1024,gini,11,2
0.881143888563,0.0194873524843,sqrt,2048,gini,11,2
0.848021174774,0.01614586464,sqrt,4096,gini,11,2
0.844603476354,0.0118127763652,sqrt,8192,gini,11,2
0.767086349945,0.0855835458922,sqrt,16384,gini,11,2
0.949466448096,0.00184663703956,sqrt,2,gini,11,16
0.950579923975,0.00251480711458,sqrt,16,gini,11,16
0.945188638161,0.00306347406673,sqrt,64,gini,11,16
0.912041155423,0.00363266593558,sqrt,512,gini,11,16
0.898961349861,0.0100513351901,sqrt,1024,gini,11,16
0.878921544705,0.00854952059066,sqrt,2048,gini,11,16
0.86067694787,0.0146011202249,sqrt,4096,gini,11,16
0.850967406404,0.030520689111,sqrt,8192,gini,11,16
0.8073009651,0.0250078247599,sqrt,16384,gini,11,16
0.933868351464,0.00734737405388,sqrt,2,gini,11,64
0.930368362591,0.00713957327843,sqrt,16,gini,11,64
0.93385874162,0.00412527651039,sqrt,64,gini,11,64
0.915304814868,0.00376321816784,sqrt,512,gini,11,64
0.897737967102,0.00846411210684,sqrt,1024,gini,11,64
0.878668527372,0.00745702401792,sqrt,2048,gini,11,64
0.86497255031,0.01515841199,sqrt,4096,gini,11,64
0.85686798848,0.000293852371413,sqrt,8192,gini,11,64
0.830333240162,0.0176229677318,sqrt,16384,gini,11,64
0.892612812396,0.00929576453761,sqrt,2,gini,11,512
0.887349483562,0.00475581627271,sqrt,16,gini,11,512
0.889056337848,0.0160150912734,sqrt,64,gini,11,512
0.886483831354,0.00974692667304,sqrt,512,gini,11,512
0.881258729111,0.00658006141931,sqrt,1024,gini,11,512
0.858001534905,0.00262879311956,sqrt,2048,gini,11,512
0.859659827887,0.00741196712998,sqrt,4096,gini,11,512
0.880091424543,0.0141086348781,sqrt,8192,gini,11,512
0.845646692436,0.0380103462255,sqrt,16384,gini,11,512
0.86282470214,0.0114314745699,sqrt,2,gini,11,1024
0.88045821255,0.0194402567453,sqrt,16,gini,11,1024
0.856695225626,0.0137541566014,sqrt,64,gini,11,1024
0.862929507198,0.00206973830218,sqrt,512,gini,11,1024
0.866009370783,0.0173748318094,sqrt,1024,gini,11,1024
0.868206102877,0.0101533334811,sqrt,2048,gini,11,1024
0.85042847113,0.00579172195545,sqrt,4096,gini,11,1024
0.85849177499,0.0346637567598,sqrt,8192,gini,11,1024
0.833022182835,0.0205748669409,sqrt,16384,gini,11,1024
0.848522253673,0.0145616311606,sqrt,2,gini,11,2048
0.844329298201,0.00291823900029,sqrt,16,gini,11,2048
0.855822079629,0.0263769132726,sqrt,64,gini,11,2048
0.880026173871,0.0215473324897,sqrt,512,gini,11,2048
0.860743969991,0.00211911840399,sqrt,1024,gini,11,2048
0.850920750142,0.0103694670489,sqrt,2048,gini,11,2048
0.852855362708,0.0419731704961,sqrt,4096,gini,11,2048
0.83450802068,0.0342659969227,sqrt,8192,gini,11,2048
0.8157722756,0.0426853297353,sqrt,16384,gini,11,2048
0.787238680876,0.027021478764,sqrt,2,gini,11,4096
0.818086522053,0.0505191820692,sqrt,16,gini,11,4096
0.85340052378,0.0501780451515,sqrt,64,gini,11,4096
0.863636044734,0.0149163688753,sqrt,512,gini,11,4096
0.814188503472,0.0247811316475,sqrt,1024,gini,11,4096
0.862133504623,0.00690763999509,sqrt,2048,gini,11,4096
0.846565203682,0.00794602099539,sqrt,4096,gini,11,4096
0.815520860686,0.0307331092743,sqrt,8192,gini,11,4096
0.801602418583,0.0396527826055,sqrt,16384,gini,11,4096
0.796252832218,0.0280026414752,sqrt,2,gini,11,8192
0.723241687877,0.100527360892,sqrt,16,gini,11,8192
0.71774070395,0.0546220614208,sqrt,64,gini,11,8192
0.82901292608,0.0350834107815,sqrt,512,gini,11,8192
0.791663411767,0.0139528164867,sqrt,1024,gini,11,8192
0.807182922423,0.032318583188,sqrt,2048,gini,11,8192
0.836905343787,0.0229977312716,sqrt,4096,gini,11,8192
0.815443252698,0.0430217695204,sqrt,8192,gini,11,8192
0.791169281308,0.00908527881374,sqrt,16384,gini,11,8192
0.79866645866,0.0261980176377,sqrt,2,gini,11,16384
0.732662824476,0.10838909518,sqrt,16,gini,11,16384
0.699343544355,0.104447650974,sqrt,64,gini,11,16384
0.763721062896,0.0638748576241,sqrt,512,gini,11,16384
0.745584314445,0.102766490626,sqrt,1024,gini,11,16384
0.764472180161,0.100712065232,sqrt,2048,gini,11,16384
0.732605067588,0.108107912439,sqrt,4096,gini,11,16384
0.711522564043,0.0921898367791,sqrt,8192,gini,11,16384
0.784445963366,0.0724648707326,sqrt,16384,gini,11,16384
0.948812847245,0.0023660670227,log2,2,gini,11,2
0.951228793849,0.00471069694484,log2,16,gini,11,2
0.948116828161,0.0118832317292,log2,64,gini,11,2
0.915394532874,0.00569392169501,log2,512,gini,11,2
0.903704523645,0.0064637526894,log2,1024,gini,11,2
0.884398270383,0.00686415486047,log2,2048,gini,11,2
0.851727017005,0.0194115139437,log2,4096,gini,11,2
0.828500282967,0.0240027342155,log2,8192,gini,11,2
0.792038163411,0.0534028427643,log2,16384,gini,11,2
0.937722020349,0.00558323083129,log2,2,gini,11,16
0.941688222052,0.00218797789699,log2,16,gini,11,16
0.936993128313,0.00949257238271,log2,64,gini,11,16
0.911804400479,0.0107858275075,log2,512,gini,11,16
0.91729905218,0.00660326469052,log2,1024,gini,11,16
0.878681999212,0.00432606365644,log2,2048,gini,11,16
0.852491569576,0.0153679437308,log2,4096,gini,11,16
0.854003934168,0.00502409543238,log2,8192,gini,11,16
0.835481441042,0.0022144382273,log2,16384,gini,11,16
0.928935760968,0.00180282719557,log2,2,gini,11,64
0.920169949526,0.0081763348697,log2,16,gini,11,64
0.929684493047,0.00464519709358,log2,64,gini,11,64
0.907839242038,0.0102887958041,log2,512,gini,11,64
0.894343741545,0.0091478053816,log2,1024,gini,11,64
0.869568493409,0.0104545723025,log2,2048,gini,11,64
0.851530840858,0.0220357301709,log2,4096,gini,11,64
0.846066679772,0.0071812465479,log2,8192,gini,11,64
0.839909869224,0.00528692897217,log2,16384,gini,11,64
0.886322641772,0.00979665268962,log2,2,gini,11,512
0.885991229834,0.00521655657216,log2,16,gini,11,512
0.882335427583,0.0103212169194,log2,64,gini,11,512
0.870321817584,0.0110617940472,log2,512,gini,11,512
0.873060689416,0.0111122815723,log2,1024,gini,11,512
0.85576613339,0.0196473061532,log2,2048,gini,11,512
0.835002721194,0.00466333273415,log2,4096,gini,11,512
0.824069302877,0.0215824725221,log2,8192,gini,11,512
0.806723468909,0.0281778636763,log2,16384,gini,11,512
0.864586894529,0.021587784868,log2,2,gini,11,1024
0.842977685174,0.0185833073475,log2,16,gini,11,1024
0.879353717395,0.0169994516631,log2,64,gini,11,1024
0.8550329745,0.0241102929167,log2,512,gini,11,1024
0.865470870233,0.0141257021227,log2,1024,gini,11,1024
0.864649293938,0.0126231085737,log2,2048,gini,11,1024
0.841094754297,0.0102173454832,log2,4096,gini,11,1024
0.821581201639,0.0253695344007,log2,8192,gini,11,1024
0.804254903783,0.0707419646599,log2,16384,gini,11,1024
0.813173478074,0.0259312381548,log2,2,gini,11,2048
0.821494614589,0.0217952620108,log2,16,gini,11,2048
0.835960514593,0.00929911679172,log2,64,gini,11,2048
0.859708643326,0.00474533739574,log2,512,gini,11,2048
0.841921898105,0.00537764034283,log2,1024,gini,11,2048
0.834193161556,0.0226020801613,log2,2048,gini,11,2048
0.859184681302,0.0125560376467,log2,4096,gini,11,2048
0.846931212079,0.00933231781114,log2,8192,gini,11,2048
0.801214207916,0.0225746035753,log2,16384,gini,11,2048
0.839034213512,0.0351746664158,log2,2,gini,11,4096
0.828267578856,0.0308870572589,log2,16,gini,11,4096
0.771580582455,0.0129998306215,log2,64,gini,11,4096
0.835287946047,0.0262274514696,log2,512,gini,11,4096
0.852671770707,0.00405985567936,log2,1024,gini,11,4096
0.836975184353,0.0105610740173,log2,2048,gini,11,4096
0.826389923662,0.0258539524051,log2,4096,gini,11,4096
0.830756129295,0.0179405093647,log2,8192,gini,11,4096
0.794876698613,0.0288453622745,log2,16384,gini,11,4096
0.813324701694,0.0398989822755,log2,2,gini,11,8192
0.808055775871,0.0289931015432,log2,16,gini,11,8192
0.803814997253,0.0706914751912,log2,64,gini,11,8192
0.826580557805,0.0262950735962,log2,512,gini,11,8192
0.813428350656,0.0418158725726,log2,1024,gini,11,8192
0.769733109635,0.0118645978283,log2,2048,gini,11,8192
0.778488420407,0.0587108727694,log2,4096,gini,11,8192
0.809209812132,0.0456476180898,log2,8192,gini,11,8192
0.795529971826,0.0447359309376,log2,16384,gini,11,8192
0.227321721135,0.321481461051,log2,2,gini,11,16384
0.686578662246,0.104421247096,log2,16,gini,11,16384
0.658563993181,0.0893142784387,log2,64,gini,11,16384
0.82379594411,0.031362672702,log2,512,gini,11,16384
0.714759179828,0.0895358579047,log2,1024,gini,11,16384
0.778066435625,0.00299130377804,log2,2048,gini,11,16384
0.420376532722,0.300027723466,log2,4096,gini,11,16384
0.778981727265,0.00277592585133,log2,8192,gini,11,16384
0.641533225718,0.0988537946984,log2,16384,gini,11,16384
0.974166987063,0.00120043356524,None,2,gini,12,2
0.973196692435,0.00133981139096,None,16,gini,12,2
0.968037396897,0.00028178635749,None,64,gini,12,2
0.936110434815,0.00618105682117,None,512,gini,12,2
0.935277060638,0.00236279800746,None,1024,gini,12,2
0.919232676764,0.00225618394116,None,2048,gini,12,2
0.899413479308,0.0109706516626,None,4096,gini,12,2
0.854353142102,0.00241718844321,None,8192,gini,12,2
0.854145654846,0.00201147080584,None,16384,gini,12,2
0.969673940784,0.00243341663295,None,2,gini,12,16
0.969563116751,0.00253584041208,None,16,gini,12,16
0.966987324571,0.000849036669535,None,64,gini,12,16
0.935841228824,0.00633034057632,None,512,gini,12,16
0.9350614639,0.00249271618911,None,1024,gini,12,16
0.919085619678,0.00229665260598,None,2048,gini,12,16
0.899362095901,0.0110194568413,None,4096,gini,12,16
0.854289696774,0.00248156246801,None,8192,gini,12,16
0.854145654846,0.00201147080584,None,16384,gini,12,16
0.953627565947,0.00194374311766,None,2,gini,12,64
0.953584617941,0.00192004270378,None,16,gini,12,64
0.953584617941,0.00192004270378,None,64,gini,12,64
0.934964737958,0.00604515070175,None,512,gini,12,64
0.935143546731,0.00255767892858,None,1024,gini,12,64
0.91907934013,0.00241408426264,None,2048,gini,12,64
0.898785513153,0.0110700559823,None,4096,gini,12,64
0.853702638485,0.00262120923137,None,8192,gini,12,64
0.854145654846,0.00201147080584,None,16384,gini,12,64
0.918991741422,0.00614046128251,None,2,gini,12,512
0.918991741422,0.00614046128251,None,16,gini,12,512
0.918991741422,0.00614046128251,None,64,gini,12,512
0.918991741422,0.00614046128251,None,512,gini,12,512
0.918991741422,0.00614046128251,None,1024,gini,12,512
0.905988470932,0.00279105305563,None,2048,gini,12,512
0.899225965863,0.0104494354668,None,4096,gini,12,512
0.854145654846,0.00201147080584,None,8192,gini,12,512
0.854145654846,0.00201147080584,None,16384,gini,12,512
0.926707418508,0.00188741674438,None,2,gini,12,1024
0.926707418508,0.00188741674438,None,16,gini,12,1024
0.926707418508,0.00188741674438,None,64,gini,12,1024
0.926707418508,0.00188741674438,None,512,gini,12,1024
0.926707418508,0.00188741674438,None,1024,gini,12,1024
0.926707418508,0.00188741674438,None,2048,gini,12,1024
0.89291003534,0.0106470858317,None,4096,gini,12,1024
0.854145654846,0.00201147080584,None,8192,gini,12,1024
0.854145654846,0.00201147080584,None,16384,gini,12,1024
0.861843963076,0.0121708828755,None,2,gini,12,2048
0.861843963076,0.0121708828755,None,16,gini,12,2048
0.861843963076,0.0121708828755,None,64,gini,12,2048
0.861843963076,0.0121708828755,None,512,gini,12,2048
0.861843963076,0.0121708828755,None,1024,gini,12,2048
0.861843963076,0.0121708828755,None,2048,gini,12,2048
0.861843963076,0.0121708828755,None,4096,gini,12,2048
0.854145654846,0.00201147080584,None,8192,gini,12,2048
0.854145654846,0.00201147080584,None,16384,gini,12,2048
0.854145654846,0.00201147080584,None,2,gini,12,4096
0.854145654846,0.00201147080584,None,16,gini,12,4096
0.854145654846,0.00201147080584,None,64,gini,12,4096
0.854145654846,0.00201147080584,None,512,gini,12,4096
0.854145654846,0.00201147080584,None,1024,gini,12,4096
0.854145654846,0.00201147080584,None,2048,gini,12,4096
0.854145654846,0.00201147080584,None,4096,gini,12,4096
0.854145654846,0.00201147080584,None,8192,gini,12,4096
0.854145654846,0.00201147080584,None,16384,gini,12,4096
0.854145654846,0.00201147080584,None,2,gini,12,8192
0.854145654846,0.00201147080584,None,16,gini,12,8192
0.854145654846,0.00201147080584,None,64,gini,12,8192
0.854145654846,0.00201147080584,None,512,gini,12,8192
0.854145654846,0.00201147080584,None,1024,gini,12,8192
0.854145654846,0.00201147080584,None,2048,gini,12,8192
0.854145654846,0.00201147080584,None,4096,gini,12,8192
0.854145654846,0.00201147080584,None,8192,gini,12,8192
0.854145654846,0.00201147080584,None,16384,gini,12,8192
0.847312460823,0.00835717451844,None,2,gini,12,16384
0.847312460823,0.00835717451844,None,16,gini,12,16384
0.847312460823,0.00835717451844,None,64,gini,12,16384
0.847312460823,0.00835717451844,None,512,gini,12,16384
0.847312460823,0.00835717451844,None,1024,gini,12,16384
0.847312460823,0.00835717451844,None,2048,gini,12,16384
0.847312460823,0.00835717451844,None,4096,gini,12,16384
0.847312460823,0.00835717451844,None,8192,gini,12,16384
0.847312460823,0.00835717451844,None,16384,gini,12,16384
0.96030435747,0.00169095022729,sqrt,2,gini,12,2
0.955010003373,0.00310936973472,sqrt,16,gini,12,2
0.949839960437,0.00470140272986,sqrt,64,gini,12,2
0.917725055149,0.00297761446528,sqrt,512,gini,12,2
0.902554641189,0.00593091208658,sqrt,1024,gini,12,2
0.886419408581,0.00725961996832,sqrt,2048,gini,12,2
0.872824989118,0.0136324122476,sqrt,4096,gini,12,2
0.856183134337,0.0290369687338,sqrt,8192,gini,12,2
0.84235259613,0.00681658913867,sqrt,16384,gini,12,2
0.948470489312,0.0051327710771,sqrt,2,gini,12,16
0.951847429493,0.00373238657947,sqrt,16,gini,12,16
0.952743019291,0.00311959632068,sqrt,64,gini,12,16
0.918533812226,0.00146807315484,sqrt,512,gini,12,16
0.907749580247,0.00192840242701,sqrt,1024,gini,12,16
0.885335601049,0.0040626094066,sqrt,2048,gini,12,16
0.840148771324,0.00671537832164,sqrt,4096,gini,12,16
0.849234457815,0.021295848154,sqrt,8192,gini,12,16
0.823593714446,0.0220568103289,sqrt,16384,gini,12,16
0.933338941792,0.00489037918234,sqrt,2,gini,12,64
0.941377239605,0.00564339244925,sqrt,16,gini,12,64
0.928768687974,0.00729115197164,sqrt,64,gini,12,64
0.919000202181,0.00951012664405,sqrt,512,gini,12,64
0.905158676335,0.00555965946372,sqrt,1024,gini,12,64
0.874266800118,0.00976760309211,sqrt,2048,gini,12,64
0.868057104327,0.00332702078375,sqrt,4096,gini,12,64
0.864964569529,0.0323114171881,sqrt,8192,gini,12,64
0.828705805949,0.0366853570727,sqrt,16384,gini,12,64
0.8795310315,0.00869238541748,sqrt,2,gini,12,512
0.88334689548,0.00803510870548,sqrt,16,gini,12,512
0.889119050927,0.00296329953881,sqrt,64,gini,12,512
0.884688447257,0.0106568036259,sqrt,512,gini,12,512
0.886764648605,0.00596657014039,sqrt,1024,gini,12,512
0.879539172885,0.00704364660416,sqrt,2048,gini,12,512
0.858312524459,0.00541660865298,sqrt,4096,gini,12,512
0.841309214752,0.0193545196477,sqrt,8192,gini,12,512
0.797208144063,0.00739799115218,sqrt,16384,gini,12,512
0.847177196475,0.0190907865746,sqrt,2,gini,12,1024
0.861133435887,0.00667309794189,sqrt,16,gini,12,1024
0.860690037261,0.0140222770923,sqrt,64,gini,12,1024
0.857319791856,0.0139059769464,sqrt,512,gini,12,1024
0.862325544538,0.0039672303283,sqrt,1024,gini,12,1024
0.852122799187,0.0367216903103,sqrt,2048,gini,12,1024
0.866631193823,0.0302481860774,sqrt,4096,gini,12,1024
0.825399851059,0.00236442138112,sqrt,8192,gini,12,1024
0.841896407477,0.0331338012885,sqrt,16384,gini,12,1024
0.856429844428,0.0284918832315,sqrt,2,gini,12,2048
0.832636741718,0.0376397744633,sqrt,16,gini,12,2048
0.831407061879,0.012955705702,sqrt,64,gini,12,2048
0.851852454529,0.0374637007506,sqrt,512,gini,12,2048
0.845892717249,0.0217099611557,sqrt,1024,gini,12,2048
0.870201963573,0.0315222995898,sqrt,2048,gini,12,2048
0.84482632569,0.0111591045014,sqrt,4096,gini,12,2048
0.813319372369,0.0224448999828,sqrt,8192,gini,12,2048
0.841559561813,0.0173060662896,sqrt,16384,gini,12,2048
0.807513839738,0.0149279060436,sqrt,2,gini,12,4096
0.818576983031,0.0255829153675,sqrt,16,gini,12,4096
0.852807495945,0.0130265399351,sqrt,64,gini,12,4096
0.836352507488,0.0416560624338,sqrt,512,gini,12,4096
0.849508861524,0.00532211083727,sqrt,1024,gini,12,4096
0.817792456882,0.0163181366198,sqrt,2048,gini,12,4096
0.833612891662,0.015053369345,sqrt,4096,gini,12,4096
0.834779331827,0.0351680045781,sqrt,8192,gini,12,4096
0.836134388805,0.0210453107224,sqrt,16384,gini,12,4096
0.819985034991,0.0211108323279,sqrt,2,gini,12,8192
0.811751227524,0.0314050856275,sqrt,16,gini,12,8192
0.771078463913,0.0800416974886,sqrt,64,gini,12,8192
0.807121494609,0.0352211556838,sqrt,512,gini,12,8192
0.834501588288,0.0388186744721,sqrt,1024,gini,12,8192
0.805927417878,0.0228546508358,sqrt,2048,gini,12,8192
0.814224231477,0.0322613297126,sqrt,4096,gini,12,8192
0.80342414032,0.0237016769333,sqrt,8192,gini,12,8192
0.783343588397,0.0522699052506,sqrt,16384,gini,12,8192
0.778674358893,0.105314609127,sqrt,2,gini,12,16384
0.665802565977,0.0821495149446,sqrt,16,gini,12,16384
0.821481541532,0.0345414771097,sqrt,64,gini,12,16384
0.724569781002,0.0756676752344,sqrt,512,gini,12,16384
0.680432872276,0.121359257839,sqrt,1024,gini,12,16384
0.74551168897,0.0460766660964,sqrt,2048,gini,12,16384
0.488486140301,0.355498380344,sqrt,4096,gini,12,16384
0.778908724051,0.00272330442719,sqrt,8192,gini,12,16384
0.655893084414,0.0844904695169,sqrt,16384,gini,12,16384
0.957265705441,0.00581550766697,log2,2,gini,12,2
0.95306036545,0.000828284022114,log2,16,gini,12,2
0.9480868941,0.00446706778488,log2,64,gini,12,2
0.910362915305,0.00574583966383,log2,512,gini,12,2
0.900180520368,0.0194755237618,log2,1024,gini,12,2
0.856085290017,0.00635975908926,log2,2048,gini,12,2
0.852432083029,0.0140725807361,log2,4096,gini,12,2
0.84332904242,0.0117107625555,log2,8192,gini,12,2
0.812828872636,0.0226009665359,log2,16384,gini,12,2
0.950303259247,0.00523481020124,log2,2,gini,12,16
0.949803900435,0.00159281935042,log2,16,gini,12,16
0.943584617815,0.00671243495498,log2,64,gini,12,16
0.910298155699,0.00947292193644,log2,512,gini,12,16
0.901184807515,0.0146549838813,log2,1024,gini,12,16
0.87553284585,0.0228762625335,log2,2048,gini,12,16
0.862209779808,0.0258292332022,log2,4096,gini,12,16
0.822399664166,0.02364003866,log2,8192,gini,12,16
0.776146715388,0.0592304615601,log2,16384,gini,12,16
0.929882809186,0.00455154830353,log2,2,gini,12,64
0.929494580004,0.0049994245505,log2,16,gini,12,64
0.935348186565,0.00500675348592,log2,64,gini,12,64
0.909284698733,0.0110731116788,log2,512,gini,12,64
0.89665984414,0.0177153267599,log2,1024,gini,12,64
0.872294434305,0.0157843936885,log2,2048,gini,12,64
0.869287755887,0.000995264947131,log2,4096,gini,12,64
0.828583294087,0.0374776247874,log2,8192,gini,12,64
0.833859450671,0.0282437850654,log2,16384,gini,12,64
0.88275733272,0.00996980114831,log2,2,gini,12,512
0.887646684699,0.015269406877,log2,16,gini,12,512
0.878206215703,0.00940844136957,log2,64,gini,12,512
0.87936179941,0.01715994063,log2,512,gini,12,512
0.87507422212,0.00102765147703,log2,1024,gini,12,512
0.852929621017,0.00454040315678,log2,2048,gini,12,512
0.879180255075,0.00952184604505,log2,4096,gini,12,512
0.850284208371,0.0143643580101,log2,8192,gini,12,512
0.807015144614,0.0236822284545,log2,16384,gini,12,512
0.860689588058,0.00544841186687,log2,2,gini,12,1024
0.851311804134,0.0232254335256,log2,16,gini,12,1024
0.859382609131,0.00300670960593,log2,64,gini,12,1024
0.866909388242,0.0126547690575,log2,512,gini,12,1024
0.847819364866,0.0137025095464,log2,1024,gini,12,1024
0.848881283929,0.0177345647583,log2,2048,gini,12,1024
0.863456329508,0.0186883121509,log2,4096,gini,12,1024
0.846684813221,0.00809310879218,log2,8192,gini,12,1024
0.822863098812,0.0327766994605,log2,16384,gini,12,1024
0.821571082273,0.0573425692135,log2,2,gini,12,2048
0.836347240288,0.0173325188665,log2,16,gini,12,2048
0.84437748611,0.0444834338394,log2,64,gini,12,2048
0.809722417039,0.0468355819536,log2,512,gini,12,2048
0.875288110038,0.0204510373184,log2,1024,gini,12,2048
0.848963499472,0.0197603193646,log2,2048,gini,12,2048
0.853762241525,0.0212120056822,log2,4096,gini,12,2048
0.863369329404,0.0041010418693,log2,8192,gini,12,2048
0.841082832532,0.00999050158119,log2,16384,gini,12,2048
0.7767869603,0.0726099402619,log2,2,gini,12,4096
0.828858268537,0.0454529263216,log2,16,gini,12,4096
0.821578602465,0.0382753378993,log2,64,gini,12,4096
0.811874574814,0.0417843550805,log2,512,gini,12,4096
0.810693396502,0.0342477067249,log2,1024,gini,12,4096
0.852342824393,0.0173184524439,log2,2048,gini,12,4096
0.836301594314,0.0498003476233,log2,4096,gini,12,4096
0.81969823501,0.0402095532798,log2,8192,gini,12,4096
0.79628176725,0.00902407731887,log2,16384,gini,12,4096
0.822179732057,0.030873426101,log2,2,gini,12,8192
0.756460587683,0.0952752820176,log2,16,gini,12,8192
0.833787765342,0.027399621032,log2,64,gini,12,8192
0.728336089632,0.0678373416866,log2,512,gini,12,8192
0.8212759965,0.0216388703355,log2,1024,gini,12,8192
0.808593608762,0.0339184337133,log2,2048,gini,12,8192
0.752770725589,0.093974379339,log2,4096,gini,12,8192
0.818839952629,0.0371402705718,log2,8192,gini,12,8192
0.763899757317,0.0241041369327,log2,16384,gini,12,8192
0.623633193874,0.149945734197,log2,2,gini,12,16384
0.658880106369,0.0830706519143,log2,16,gini,12,16384
0.766238725334,0.060643044987,log2,64,gini,12,16384
0.717146042857,0.090223786722,log2,512,gini,12,16384
0.605350816733,0.124094037726,log2,1024,gini,12,16384
0.68528430057,0.107572221049,log2,2048,gini,12,16384
0.732968553754,0.105326046185,log2,4096,gini,12,16384
0.667974930039,0.0751258265454,log2,8192,gini,12,16384
0.672896706452,0.134846321897,log2,16384,gini,12,16384
0.974778361705,0.00106225843277,None,2,gini,13,2
0.974033638782,0.00164859616825,None,16,gini,13,2
0.968375224005,0.000389061036759,None,64,gini,13,2
0.93614774764,0.00616684773782,None,512,gini,13,2
0.935277060638,0.00236279800746,None,1024,gini,13,2
0.919223051372,0.00226977474294,None,2048,gini,13,2
0.899403256865,0.0109850276182,None,4096,gini,13,2
0.854353142102,0.00241718844321,None,8192,gini,13,2
0.854145654846,0.00201147080584,None,16384,gini,13,2
